,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
4244,UM,UV,1,T1,Treatment,1,UM_UV_1,29,0.034482759
4245,UM,UZ,1,T1,Treatment,1,UM_UZ_1,39,0.025641026
4246,UM,UZ,2,T1,Treatment,1,UM_UZ_2,39,0.025641026
4247,UO,KC,1,T1,Treatment,2,KC_UO_1,43,0.046511628
4248,UO,KC,2,T1,Treatment,1,KC_UO_2,46,0.02173913
4249,UO,KD,1,T1,Treatment,1,KD_UO_1,47,0.021276596
4250,UO,KD,2,T1,Treatment,1,KD_UO_2,48,0.020833333
4251,UO,KH,2,T1,Treatment,1,KH_UO_2,47,0.021276596
4252,UO,KK,2,T1,Treatment,3,KK_UO_2,42,0.071428571
4253,UO,KL,1,T1,Treatment,6,KL_UO_1,48,0.125
4254,UO,KL,2,T1,Treatment,2,KL_UO_2,46,0.043478261
4255,UO,KM,2,T1,Treatment,2,KM_UO_2,47,0.042553191
4256,UO,KO,2,T1,Treatment,1,KO_UO_2,46,0.02173913
4257,UO,KP,1,T1,Treatment,1,KP_UO_1,45,0.022222222
4258,UO,KP,2,T1,Treatment,1,KP_UO_2,47,0.021276596
4259,UO,KS,2,T1,Treatment,2,KS_UO_2,47,0.042553191
4260,UO,KT,2,T1,Treatment,3,KT_UO_2,47,0.063829787
4261,UO,KV,1,T1,Treatment,3,KV_UO_1,37,0.081081081
4262,UO,KV,2,T1,Treatment,4,KV_UO_2,45,0.088888889
4263,UO,KZ,1,T1,Treatment,6,KZ_UO_1,45,0.133333333
4264,UO,KZ,2,T1,Treatment,2,KZ_UO_2,46,0.043478261
4265,UO,UA,2,T1,Treatment,1,UA_UO_2,43,0.023255814
4266,UO,UC,2,T1,Treatment,2,UC_UO_2,41,0.048780488
4267,UO,UH,2,T1,Treatment,2,UH_UO_2,43,0.046511628
4268,UO,UL,2,T1,Treatment,2,UL_UO_2,46,0.043478261
4269,UO,UP,2,T1,Treatment,1,UO_UP_2,43,0.023255814
4270,UO,UU,1,T1,Treatment,1,UO_UU_1,46,0.02173913
4271,UP,KC,2,T1,Treatment,6,KC_UP_2,47,0.127659574
4272,UP,KD,2,T1,Treatment,11,KD_UP_2,47,0.234042553
4273,UP,KE,2,T1,Treatment,1,KE_UP_2,44,0.022727273
4274,UP,KK,2,T1,Treatment,1,KK_UP_2,43,0.023255814
4275,UP,KL,2,T1,Treatment,1,KL_UP_2,45,0.022222222
4276,UP,KM,1,T1,Treatment,4,KM_UP_1,47,0.085106383
4277,UP,KM,2,T1,Treatment,5,KM_UP_2,46,0.108695652
4278,UP,KS,1,T1,Treatment,1,KS_UP_1,42,0.023809524
4279,UP,KT,1,T1,Treatment,11,KT_UP_1,45,0.244444444
4280,UP,KT,2,T1,Treatment,1,KT_UP_2,46,0.02173913
4281,UP,KV,1,T1,Treatment,1,KV_UP_1,42,0.023809524
4282,UP,KZ,1,T1,Treatment,1,KZ_UP_1,45,0.022222222
4283,UP,KZ,2,T1,Treatment,5,KZ_UP_2,45,0.111111111
4284,UP,UC,1,T1,Treatment,2,UC_UP_1,43,0.046511628
4285,UP,UC,2,T1,Treatment,1,UC_UP_2,40,0.025
4286,UP,UE,1,T1,Treatment,1,UE_UP_1,44,0.022727273
4287,UP,UH,1,T1,Treatment,1,UH_UP_1,44,0.022727273
4288,UP,UL,1,T1,Treatment,1,UL_UP_1,43,0.023255814
4289,UP,UL,2,T1,Treatment,1,UL_UP_2,45,0.022222222
4290,UP,UM,1,T1,Treatment,1,UM_UP_1,41,0.024390244
4291,UP,UO,2,T1,Treatment,1,UO_UP_2,43,0.023255814
4292,UP,UX,1,T1,Treatment,2,UP_UX_1,42,0.047619048
4293,UP,UX,2,T1,Treatment,1,UP_UX_2,42,0.023809524
4294,UP,UZ,1,T1,Treatment,2,UP_UZ_1,41,0.048780488
4295,US,KC,1,T1,Treatment,2,KC_US_1,42,0.047619048
4296,US,KC,2,T1,Treatment,1,KC_US_2,46,0.02173913
4297,US,KD,1,T1,Treatment,2,KD_US_1,47,0.042553191
4298,US,KE,2,T1,Treatment,2,KE_US_2,45,0.044444444
4299,US,KH,2,T1,Treatment,1,KH_US_2,45,0.022222222
4300,US,KK,2,T1,Treatment,3,KK_US_2,45,0.066666667
4301,US,KL,1,T1,Treatment,2,KL_US_1,45,0.044444444
4302,US,KL,2,T1,Treatment,2,KL_US_2,45,0.044444444
4303,US,KM,1,T1,Treatment,4,KM_US_1,45,0.088888889
4304,US,KM,2,T1,Treatment,2,KM_US_2,47,0.042553191
4305,US,KP,1,T1,Treatment,4,KP_US_1,42,0.095238095
4306,US,KP,2,T1,Treatment,1,KP_US_2,43,0.023255814
4307,US,KS,2,T1,Treatment,2,KS_US_2,47,0.042553191
4308,US,KT,2,T1,Treatment,1,KT_US_2,45,0.022222222
4309,US,KV,2,T1,Treatment,2,KV_US_2,41,0.048780488
4310,US,KX,1,T1,Treatment,1,KX_US_1,43,0.023255814
4311,US,KX,2,T1,Treatment,1,KX_US_2,42,0.023809524
4312,US,KZ,1,T1,Treatment,1,KZ_US_1,43,0.023255814
4313,US,UE,1,T1,Treatment,1,UE_US_1,35,0.028571429
4314,US,UH,1,T1,Treatment,1,UH_US_1,40,0.025
4315,US,UL,2,T1,Treatment,1,UL_US_2,41,0.024390244
4316,US,UT,2,T1,Treatment,1,US_UT_2,45,0.022222222
4317,US,UU,2,T1,Treatment,2,US_UU_2,44,0.045454545
4318,US,UX,2,T1,Treatment,1,US_UX_2,39,0.025641026
4319,UT,KC,2,T1,Treatment,1,KC_UT_2,46,0.02173913
4320,UT,KD,1,T1,Treatment,2,KD_UT_1,47,0.042553191
4321,UT,KD,2,T1,Treatment,1,KD_UT_2,47,0.021276596
4322,UT,KH,1,T1,Treatment,3,KH_UT_1,41,0.073170732
4323,UT,KK,2,T1,Treatment,2,KK_UT_2,43,0.046511628
4324,UT,KL,1,T1,Treatment,2,KL_UT_1,45,0.044444444
4325,UT,KL,2,T1,Treatment,1,KL_UT_2,46,0.02173913
4326,UT,KM,1,T1,Treatment,4,KM_UT_1,44,0.090909091
4327,UT,KO,1,T1,Treatment,3,KO_UT_1,46,0.065217391
4328,UT,KP,1,T1,Treatment,1,KP_UT_1,43,0.023255814
4329,UT,KS,2,T1,Treatment,3,KS_UT_2,46,0.065217391
4330,UT,KT,1,T1,Treatment,1,KT_UT_1,45,0.022222222
4331,UT,KT,2,T1,Treatment,1,KT_UT_2,48,0.020833333
4332,UT,KV,2,T1,Treatment,4,KV_UT_2,38,0.105263158
4333,UT,KZ,2,T1,Treatment,1,KZ_UT_2,46,0.02173913
4334,UT,UC,2,T1,Treatment,1,UC_UT_2,38,0.026315789
4335,UT,UD,2,T1,Treatment,1,UD_UT_2,39,0.025641026
4336,UT,UE,2,T1,Treatment,1,UE_UT_2,44,0.022727273
4337,UT,UH,1,T1,Treatment,1,UH_UT_1,41,0.024390244
4338,UT,UL,2,T1,Treatment,1,UL_UT_2,45,0.022222222
4339,UT,US,2,T1,Treatment,1,US_UT_2,45,0.022222222
4340,UT,UV,1,T1,Treatment,1,UT_UV_1,36,0.027777778
4341,UT,UZ,1,T1,Treatment,2,UT_UZ_1,35,0.057142857
4342,UT,UZ,2,T1,Treatment,2,UT_UZ_2,44,0.045454545
4343,UU,KA,2,T1,Treatment,10,KA_UU_2,43,0.23255814
4344,UU,KC,1,T1,Treatment,1,KC_UU_1,46,0.02173913
4345,UU,KC,2,T1,Treatment,1,KC_UU_2,45,0.022222222
4346,UU,KD,2,T1,Treatment,1,KD_UU_2,48,0.020833333
4347,UU,KE,2,T1,Treatment,2,KE_UU_2,46,0.043478261
4348,UU,KK,2,T1,Treatment,1,KK_UU_2,44,0.022727273
4349,UU,KL,1,T1,Treatment,2,KL_UU_1,47,0.042553191
4350,UU,KL,2,T1,Treatment,3,KL_UU_2,48,0.0625
4351,UU,KM,1,T1,Treatment,5,KM_UU_1,46,0.108695652
4352,UU,KM,2,T1,Treatment,4,KM_UU_2,47,0.085106383
4353,UU,KP,1,T1,Treatment,3,KP_UU_1,46,0.065217391
4354,UU,KP,2,T1,Treatment,1,KP_UU_2,44,0.022727273
4355,UU,KS,1,T1,Treatment,6,KS_UU_1,44,0.136363636
4356,UU,KS,2,T1,Treatment,2,KS_UU_2,48,0.041666667
4357,UU,KT,1,T1,Treatment,2,KT_UU_1,47,0.042553191
4358,UU,KT,2,T1,Treatment,1,KT_UU_2,46,0.02173913
4359,UU,KZ,1,T1,Treatment,3,KZ_UU_1,45,0.066666667
4360,UU,KZ,2,T1,Treatment,1,KZ_UU_2,47,0.021276596
4361,UU,UC,1,T1,Treatment,1,UC_UU_1,47,0.021276596
4362,UU,UC,2,T1,Treatment,1,UC_UU_2,40,0.025
4363,UU,UE,2,T1,Treatment,1,UE_UU_2,45,0.022222222
4364,UU,UH,1,T1,Treatment,1,UH_UU_1,44,0.022727273
4365,UU,UH,2,T1,Treatment,2,UH_UU_2,46,0.043478261
4366,UU,UL,2,T1,Treatment,1,UL_UU_2,44,0.022727273
4367,UU,UO,1,T1,Treatment,1,UO_UU_1,46,0.02173913
4368,UU,US,2,T1,Treatment,2,US_UU_2,44,0.045454545
4369,UU,UZ,2,T1,Treatment,1,UU_UZ_2,43,0.023255814
4370,UV,KC,2,T1,Treatment,1,KC_UV_2,45,0.022222222
4371,UV,KH,1,T1,Treatment,1,KH_UV_1,33,0.03030303
4372,UV,KM,2,T1,Treatment,1,KM_UV_2,45,0.022222222
4373,UV,KS,2,T1,Treatment,1,KS_UV_2,45,0.022222222
4374,UV,KV,1,T1,Treatment,3,KV_UV_1,32,0.09375
4375,UV,KZ,2,T1,Treatment,1,KZ_UV_2,44,0.022727273
4376,UV,UH,2,T1,Treatment,1,UH_UV_2,35,0.028571429
4377,UV,UM,1,T1,Treatment,1,UM_UV_1,29,0.034482759
4378,UV,UT,1,T1,Treatment,1,UT_UV_1,36,0.027777778
4379,UX,KA,1,T1,Treatment,1,KA_UX_1,31,0.032258065
4380,UX,KA,2,T1,Treatment,2,KA_UX_2,42,0.047619048
4381,UX,KC,1,T1,Treatment,3,KC_UX_1,40,0.075
4382,UX,KD,1,T1,Treatment,1,KD_UX_1,47,0.021276596
4383,UX,KD,2,T1,Treatment,1,KD_UX_2,46,0.02173913
4384,UX,KK,1,T1,Treatment,1,KK_UX_1,35,0.028571429
4385,UX,KL,2,T1,Treatment,1,KL_UX_2,45,0.022222222
4386,UX,KM,2,T1,Treatment,4,KM_UX_2,46,0.086956522
4387,UX,KO,1,T1,Treatment,4,KO_UX_1,43,0.093023256
4388,UX,KS,1,T1,Treatment,1,KS_UX_1,40,0.025
4389,UX,KS,2,T1,Treatment,2,KS_UX_2,46,0.043478261
4390,UX,KV,1,T1,Treatment,2,KV_UX_1,35,0.057142857
4391,UX,KV,2,T1,Treatment,1,KV_UX_2,38,0.026315789
4392,UX,KZ,2,T1,Treatment,5,KZ_UX_2,43,0.11627907
4393,UX,UL,2,T1,Treatment,3,UL_UX_2,39,0.076923077
4394,UX,UP,1,T1,Treatment,2,UP_UX_1,42,0.047619048
4395,UX,UP,2,T1,Treatment,1,UP_UX_2,42,0.023809524
4396,UX,US,2,T1,Treatment,1,US_UX_2,39,0.025641026
4397,UX,UZ,2,T1,Treatment,1,UX_UZ_2,41,0.024390244
4398,UZ,KA,1,T1,Treatment,1,KA_UZ_1,36,0.027777778
4399,UZ,KC,2,T1,Treatment,3,KC_UZ_2,44,0.068181818
4400,UZ,KD,1,T1,Treatment,4,KD_UZ_1,47,0.085106383
4401,UZ,KD,2,T1,Treatment,1,KD_UZ_2,48,0.020833333
4402,UZ,KE,1,T1,Treatment,1,KE_UZ_1,41,0.024390244
4403,UZ,KE,2,T1,Treatment,2,KE_UZ_2,44,0.045454545
4404,UZ,KH,1,T1,Treatment,1,KH_UZ_1,37,0.027027027
4405,UZ,KK,1,T1,Treatment,3,KK_UZ_1,35,0.085714286
4406,UZ,KK,2,T1,Treatment,5,KK_UZ_2,43,0.11627907
4407,UZ,KL,2,T1,Treatment,2,KL_UZ_2,47,0.042553191
4408,UZ,KM,1,T1,Treatment,1,KM_UZ_1,44,0.022727273
4409,UZ,KO,1,T1,Treatment,1,KO_UZ_1,45,0.022222222
4410,UZ,KO,2,T1,Treatment,1,KO_UZ_2,45,0.022222222
4411,UZ,KP,1,T1,Treatment,1,KP_UZ_1,41,0.024390244
4412,UZ,KP,2,T1,Treatment,4,KP_UZ_2,46,0.086956522
4413,UZ,KS,2,T1,Treatment,1,KS_UZ_2,47,0.021276596
4414,UZ,KT,1,T1,Treatment,1,KT_UZ_1,45,0.022222222
4415,UZ,KT,2,T1,Treatment,4,KT_UZ_2,46,0.086956522
4416,UZ,KV,2,T1,Treatment,1,KV_UZ_2,40,0.025
4417,UZ,KX,2,T1,Treatment,1,KX_UZ_2,41,0.024390244
4418,UZ,KZ,1,T1,Treatment,2,KZ_UZ_1,44,0.045454545
4419,UZ,KZ,2,T1,Treatment,1,KZ_UZ_2,45,0.022222222
4420,UZ,UE,1,T1,Treatment,1,UE_UZ_1,36,0.027777778
4421,UZ,UE,2,T1,Treatment,1,UE_UZ_2,44,0.022727273
4422,UZ,UL,1,T1,Treatment,1,UL_UZ_1,40,0.025
4423,UZ,UL,2,T1,Treatment,1,UL_UZ_2,42,0.023809524
4424,UZ,UM,1,T1,Treatment,1,UM_UZ_1,39,0.025641026
4425,UZ,UM,2,T1,Treatment,1,UM_UZ_2,39,0.025641026
4426,UZ,UP,1,T1,Treatment,2,UP_UZ_1,41,0.048780488
4427,UZ,UT,1,T1,Treatment,2,UT_UZ_1,35,0.057142857
4428,UZ,UT,2,T1,Treatment,2,UT_UZ_2,44,0.045454545
4429,UZ,UU,2,T1,Treatment,1,UU_UZ_2,43,0.023255814
4430,UZ,UX,2,T1,Treatment,1,UX_UZ_2,41,0.024390244
4431,VA,PA,1,T3,Treatment,9,PA_VA_1,47,0.191489362
4432,VA,PA,2,T3,Treatment,2,PA_VA_2,48,0.041666667
4433,VA,PD,2,T3,Treatment,2,PD_VA_2,44,0.045454545
4434,VA,PE,1,T3,Treatment,7,PE_VA_1,45,0.155555556
4435,VA,PH,1,T3,Treatment,1,PH_VA_1,48,0.020833333
4436,VA,PH,2,T3,Treatment,1,PH_VA_2,44,0.022727273
4437,VA,PK,2,T3,Treatment,2,PK_VA_2,46,0.043478261
4438,VA,PL,1,T3,Treatment,1,PL_VA_1,48,0.020833333
4439,VA,PL,2,T3,Treatment,1,PL_VA_2,48,0.020833333
4440,VA,PM,2,T3,Treatment,1,PM_VA_2,44,0.022727273
4441,VA,PO,2,T3,Treatment,1,PO_VA_2,48,0.020833333
4442,VA,PP,1,T3,Treatment,3,PP_VA_1,46,0.065217391
4443,VA,PP,2,T3,Treatment,8,PP_VA_2,45,0.177777778
4444,VA,PS,1,T3,Treatment,1,PS_VA_1,48,0.020833333
4445,VA,PX,2,T3,Treatment,2,PX_VA_2,48,0.041666667
4446,VA,PZ,1,T3,Treatment,2,PZ_VA_1,45,0.044444444
4447,VA,PZ,2,T3,Treatment,1,PZ_VA_2,47,0.021276596
4448,VA,VD,1,T3,Treatment,1,VA_VD_1,46,0.02173913
4449,VA,VD,2,T3,Treatment,1,VA_VD_2,44,0.022727273
4450,VA,VE,2,T3,Treatment,1,VA_VE_2,46,0.02173913
4451,VA,VH,1,T3,Treatment,1,VA_VH_1,43,0.023255814
4452,VA,VH,2,T3,Treatment,1,VA_VH_2,44,0.022727273
4453,VA,VK,2,T3,Treatment,1,VA_VK_2,42,0.023809524
4454,VA,VM,1,T3,Treatment,4,VA_VM_1,43,0.093023256
4455,VA,VM,2,T3,Treatment,1,VA_VM_2,45,0.022222222
4456,VA,VO,2,T3,Treatment,1,VA_VO_2,44,0.022727273
4457,VA,VS,1,T3,Treatment,1,VA_VS_1,48,0.020833333
4458,VA,VX,2,T3,Treatment,1,VA_VX_2,44,0.022727273
4459,VA,VZ,1,T3,Treatment,6,VA_VZ_1,46,0.130434783
4460,VC,PA,2,T3,Treatment,3,PA_VC_2,42,0.071428571
4461,VC,PD,1,T3,Treatment,8,PD_VC_1,45,0.177777778
4462,VC,PH,1,T3,Treatment,1,PH_VC_1,47,0.021276596
4463,VC,PK,1,T3,Treatment,2,PK_VC_1,47,0.042553191
4464,VC,PL,1,T3,Treatment,1,PL_VC_1,47,0.021276596
4465,VC,PL,2,T3,Treatment,1,PL_VC_2,47,0.021276596
4466,VC,PP,1,T3,Treatment,4,PP_VC_1,46,0.086956522
4467,VC,PS,2,T3,Treatment,1,PS_VC_2,46,0.02173913
4468,VC,PT,1,T3,Treatment,7,PT_VC_1,44,0.159090909
4469,VC,PU,1,T3,Treatment,2,PU_VC_1,47,0.042553191
4470,VC,PU,2,T3,Treatment,2,PU_VC_2,44,0.045454545
4471,VC,PZ,1,T3,Treatment,5,PZ_VC_1,47,0.106382979
4472,VC,PZ,2,T3,Treatment,8,PZ_VC_2,46,0.173913043
4473,VC,VH,1,T3,Treatment,2,VC_VH_1,45,0.044444444
4474,VC,VO,2,T3,Treatment,1,VC_VO_2,43,0.023255814
4475,VC,VS,1,T3,Treatment,3,VC_VS_1,45,0.066666667
4476,VC,VT,1,T3,Treatment,1,VC_VT_1,44,0.022727273
4477,VC,VT,2,T3,Treatment,1,VC_VT_2,38,0.026315789
4478,VC,VZ,1,T3,Treatment,1,VC_VZ_1,45,0.022222222
4479,VD,PA,1,T3,Treatment,5,PA_VD_1,46,0.108695652
4480,VD,PA,2,T3,Treatment,1,PA_VD_2,42,0.023809524
4481,VD,PD,2,T3,Treatment,1,PD_VD_2,39,0.025641026
4482,VD,PE,1,T3,Treatment,2,PE_VD_1,46,0.043478261
4483,VD,PE,2,T3,Treatment,2,PE_VD_2,45,0.044444444
4484,VD,PH,1,T3,Treatment,1,PH_VD_1,46,0.02173913
4485,VD,PK,1,T3,Treatment,4,PK_VD_1,46,0.086956522
4486,VD,PK,2,T3,Treatment,1,PK_VD_2,39,0.025641026
4487,VD,PL,1,T3,Treatment,1,PL_VD_1,47,0.021276596
4488,VD,PL,2,T3,Treatment,1,PL_VD_2,47,0.021276596
4489,VD,PM,1,T3,Treatment,10,PM_VD_1,46,0.217391304
4490,VD,PM,2,T3,Treatment,1,PM_VD_2,36,0.027777778
4491,VD,PO,1,T3,Treatment,2,PO_VD_1,46,0.043478261
4492,VD,PP,1,T3,Treatment,2,PP_VD_1,45,0.044444444
4493,VD,PT,1,T3,Treatment,1,PT_VD_1,41,0.024390244
4494,VD,PU,1,T3,Treatment,1,PU_VD_1,44,0.022727273
4495,VD,PZ,2,T3,Treatment,2,PZ_VD_2,46,0.043478261
4496,VD,VA,1,T3,Treatment,1,VA_VD_1,46,0.02173913
4497,VD,VA,2,T3,Treatment,1,VA_VD_2,44,0.022727273
4498,VD,VL,1,T3,Treatment,1,VD_VL_1,39,0.025641026
4499,VD,VL,2,T3,Treatment,2,VD_VL_2,40,0.05
4500,VD,VO,1,T3,Treatment,3,VD_VO_1,45,0.066666667
4501,VD,VX,2,T3,Treatment,1,VD_VX_2,42,0.023809524
4502,VD,VZ,1,T3,Treatment,1,VD_VZ_1,46,0.02173913
4503,VE,PA,2,T3,Treatment,1,PA_VE_2,46,0.02173913
4504,VE,PE,2,T3,Treatment,1,PE_VE_2,46,0.02173913
4505,VE,PH,1,T3,Treatment,1,PH_VE_1,46,0.02173913
4506,VE,PL,2,T3,Treatment,1,PL_VE_2,47,0.021276596
4507,VE,PM,1,T3,Treatment,2,PM_VE_1,45,0.044444444
4508,VE,PM,2,T3,Treatment,1,PM_VE_2,44,0.022727273
4509,VE,PO,1,T3,Treatment,10,PO_VE_1,46,0.217391304
4510,VE,PO,2,T3,Treatment,1,PO_VE_2,47,0.021276596
4511,VE,PP,2,T3,Treatment,2,PP_VE_2,46,0.043478261
4512,VE,PS,1,T3,Treatment,1,PS_VE_1,47,0.021276596
4513,VE,PS,2,T3,Treatment,2,PS_VE_2,48,0.041666667
4514,VE,PT,1,T3,Treatment,3,PT_VE_1,43,0.069767442
4515,VE,PU,1,T3,Treatment,2,PU_VE_1,46,0.043478261
4516,VE,PX,2,T3,Treatment,4,PX_VE_2,48,0.083333333
4517,VE,PZ,1,T3,Treatment,6,PZ_VE_1,46,0.130434783
4518,VE,PZ,2,T3,Treatment,1,PZ_VE_2,48,0.020833333
4519,VE,VA,2,T3,Treatment,1,VA_VE_2,46,0.02173913
4520,VE,VK,2,T3,Treatment,1,VE_VK_2,39,0.025641026
4521,VE,VL,1,T3,Treatment,1,VE_VL_1,44,0.022727273
4522,VE,VL,2,T3,Treatment,1,VE_VL_2,42,0.023809524
4523,VE,VM,2,T3,Treatment,1,VE_VM_2,42,0.023809524
4524,VE,VO,1,T3,Treatment,2,VE_VO_1,46,0.043478261
4525,VE,VX,1,T3,Treatment,1,VE_VX_1,47,0.021276596
4526,VH,PA,1,T3,Treatment,1,PA_VH_1,45,0.022222222
4527,VH,PD,1,T3,Treatment,1,PD_VH_1,44,0.022727273
4528,VH,PD,2,T3,Treatment,1,PD_VH_2,44,0.022727273
4529,VH,PE,2,T3,Treatment,3,PE_VH_2,44,0.068181818
4530,VH,PH,1,T3,Treatment,1,PH_VH_1,47,0.021276596
4531,VH,PK,2,T3,Treatment,1,PK_VH_2,43,0.023255814
4532,VH,PL,1,T3,Treatment,1,PL_VH_1,48,0.020833333
4533,VH,PL,2,T3,Treatment,3,PL_VH_2,48,0.0625
4534,VH,PP,1,T3,Treatment,2,PP_VH_1,45,0.044444444
4535,VH,PS,1,T3,Treatment,3,PS_VH_1,47,0.063829787
4536,VH,PS,2,T3,Treatment,4,PS_VH_2,47,0.085106383
4537,VH,PT,1,T3,Treatment,1,PT_VH_1,41,0.024390244
4538,VH,PU,1,T3,Treatment,1,PU_VH_1,45,0.022222222
4539,VH,PU,2,T3,Treatment,1,PU_VH_2,47,0.021276596
4540,VH,PX,2,T3,Treatment,4,PX_VH_2,48,0.083333333
4541,VH,PZ,1,T3,Treatment,1,PZ_VH_1,47,0.021276596
4542,VH,VA,1,T3,Treatment,1,VA_VH_1,43,0.023255814
4543,VH,VA,2,T3,Treatment,1,VA_VH_2,44,0.022727273
4544,VH,VC,1,T3,Treatment,2,VC_VH_1,45,0.044444444
4545,VH,VK,2,T3,Treatment,1,VH_VK_2,40,0.025
4546,VH,VM,2,T3,Treatment,1,VH_VM_2,42,0.023809524
4547,VH,VO,1,T3,Treatment,1,VH_VO_1,45,0.022222222
4548,VH,VO,2,T3,Treatment,1,VH_VO_2,45,0.022222222
4549,VK,PA,2,T3,Treatment,1,PA_VK_2,44,0.022727273
4550,VK,PH,2,T3,Treatment,2,PH_VK_2,42,0.047619048
4551,VK,PL,2,T3,Treatment,1,PL_VK_2,47,0.021276596
4552,VK,PS,2,T3,Treatment,2,PS_VK_2,47,0.042553191
4553,VK,PX,1,T3,Treatment,8,PX_VK_1,47,0.170212766
4554,VK,PX,2,T3,Treatment,1,PX_VK_2,48,0.020833333
4555,VK,PZ,1,T3,Treatment,1,PZ_VK_1,46,0.02173913
4556,VK,VA,2,T3,Treatment,1,VA_VK_2,42,0.023809524
4557,VK,VE,2,T3,Treatment,1,VE_VK_2,39,0.025641026
4558,VK,VH,2,T3,Treatment,2,VH_VK_2,40,0.05
4559,VK,VM,2,T3,Treatment,1,VK_VM_2,39,0.025641026
4560,VK,VX,1,T3,Treatment,1,VK_VX_1,45,0.022222222
4561,VK,VZ,1,T3,Treatment,1,VK_VZ_1,42,0.023809524
4562,VL,PA,1,T3,Treatment,7,PA_VL_1,46,0.152173913
4563,VL,PA,2,T3,Treatment,1,PA_VL_2,46,0.02173913
4564,VL,PD,1,T3,Treatment,1,PD_VL_1,43,0.023255814
4565,VL,PE,2,T3,Treatment,4,PE_VL_2,44,0.090909091
4566,VL,PH,2,T3,Treatment,2,PH_VL_2,45,0.044444444
4567,VL,PK,1,T3,Treatment,1,PK_VL_1,45,0.022222222
4568,VL,PK,2,T3,Treatment,2,PK_VL_2,42,0.047619048
4569,VL,PL,1,T3,Treatment,1,PL_VL_1,46,0.02173913
4570,VL,PM,1,T3,Treatment,3,PM_VL_1,46,0.065217391
4571,VL,PM,2,T3,Treatment,1,PM_VL_2,41,0.024390244
4572,VL,PO,2,T3,Treatment,2,PO_VL_2,46,0.043478261
4573,VL,PP,2,T3,Treatment,2,PP_VL_2,45,0.044444444
4574,VL,PS,1,T3,Treatment,1,PS_VL_1,45,0.022222222
4575,VL,PS,2,T3,Treatment,1,PS_VL_2,46,0.02173913
4576,VL,PT,2,T3,Treatment,2,PT_VL_2,38,0.052631579
4577,VL,PX,1,T3,Treatment,1,PX_VL_1,47,0.021276596
4578,VL,PZ,2,T3,Treatment,1,PZ_VL_2,47,0.021276596
4579,VL,VD,1,T3,Treatment,1,VD_VL_1,39,0.025641026
4580,VL,VD,2,T3,Treatment,2,VD_VL_2,40,0.05
4581,VL,VE,1,T3,Treatment,1,VE_VL_1,44,0.022727273
4582,VL,VE,2,T3,Treatment,1,VE_VL_2,42,0.023809524
4583,VL,VM,2,T3,Treatment,1,VL_VM_2,43,0.023255814
4584,VL,VU,1,T3,Treatment,1,VL_VU_1,45,0.022222222
4585,VL,VU,2,T3,Treatment,1,VL_VU_2,42,0.023809524
4586,VL,VX,2,T3,Treatment,1,VL_VX_2,44,0.022727273
4587,VM,PE,1,T3,Treatment,4,PE_VM_1,45,0.088888889
4588,VM,PE,2,T3,Treatment,3,PE_VM_2,43,0.069767442
4589,VM,PK,2,T3,Treatment,1,PK_VM_2,42,0.023809524
4590,VM,PO,2,T3,Treatment,1,PO_VM_2,46,0.02173913
4591,VM,PS,1,T3,Treatment,2,PS_VM_1,45,0.044444444
4592,VM,PT,2,T3,Treatment,1,PT_VM_2,35,0.028571429
4593,VM,PX,2,T3,Treatment,2,PX_VM_2,47,0.042553191
4594,VM,PZ,2,T3,Treatment,1,PZ_VM_2,47,0.021276596
4595,VM,VA,1,T3,Treatment,4,VA_VM_1,43,0.093023256
4596,VM,VA,2,T3,Treatment,1,VA_VM_2,45,0.022222222
4597,VM,VE,2,T3,Treatment,1,VE_VM_2,42,0.023809524
4598,VM,VH,2,T3,Treatment,1,VH_VM_2,42,0.023809524
4599,VM,VK,2,T3,Treatment,1,VK_VM_2,39,0.025641026
4600,VM,VL,2,T3,Treatment,1,VL_VM_2,43,0.023255814
4601,VM,VS,2,T3,Treatment,1,VM_VS_2,43,0.023255814
4602,VM,VX,2,T3,Treatment,1,VM_VX_2,44,0.022727273
4603,VM,VZ,1,T3,Treatment,1,VM_VZ_1,44,0.022727273
4604,VO,PA,1,T3,Treatment,3,PA_VO_1,45,0.066666667
4605,VO,PA,2,T3,Treatment,2,PA_VO_2,47,0.042553191
4606,VO,PD,2,T3,Treatment,2,PD_VO_2,42,0.047619048
4607,VO,PE,1,T3,Treatment,1,PE_VO_1,46,0.02173913
4608,VO,PE,2,T3,Treatment,2,PE_VO_2,46,0.043478261
4609,VO,PH,1,T3,Treatment,9,PH_VO_1,45,0.2
4610,VO,PK,1,T3,Treatment,5,PK_VO_1,47,0.106382979
4611,VO,PL,1,T3,Treatment,7,PL_VO_1,47,0.14893617
4612,VO,PL,2,T3,Treatment,3,PL_VO_2,48,0.0625
4613,VO,PM,2,T3,Treatment,3,PM_VO_2,43,0.069767442
4614,VO,PO,1,T3,Treatment,3,PO_VO_1,47,0.063829787
4615,VO,PS,1,T3,Treatment,1,PS_VO_1,47,0.021276596
4616,VO,PS,2,T3,Treatment,2,PS_VO_2,46,0.043478261
4617,VO,PT,1,T3,Treatment,1,PT_VO_1,43,0.023255814
4618,VO,PU,1,T3,Treatment,5,PU_VO_1,45,0.111111111
